listing_id,date,num_reviews,reviewers
20695025,2026-01-01,5,"11377492,409288666,172390218,469350636,518017907"
20695025,2025-12-01,2,"700120616,76580244"
20695025,2026-04-01,8,"751460447,751277542,308590160,732933826,268426325,13107792,561197949,730750112"
20695025,2025-08-01,7,"697642970,130931998,709493771,105380732,388333537,273124441,59957718"
23148110,2025-07-01,1,346179134
23148110,2025-06-01,4,"414508565,303723956,14039471,277577524"
23148110,2025-09-01,1,338135835
23148110,2025-08-01,1,8346852
23148110,2025-10-01,1,458650568
23148110,2026-02-01,1,458650568
36917430,2026-03-01,5,"374345995,314463346,487215934,110906011,296409055"
36917430,2025-11-01,1,340963614
36917430,2025-09-01,6,"586797518,226496191,180711825,221578657,715725514,13672329"
36917430,2025-07-01,8,"236872880,46286263,698743887,563806347,82719544,89679691,208682182,120141046"
36917430,2025-12-01,2,"419255936,71827014"
36917430,2025-10-01,3,"74773875,27607993,684621461"
36917430,2025-08-01,2,"109765642,587783324"
36917430,2025-06-01,2,"96228409,270589827"
38531337,2026-03-01,6,"318548389,696327505,258864319,23165587,106542982,686456781"
38531337,2026-01-01,6,"282785218,133977159,685589893,237883596,19135491,685420153"
38531337,2025-11-01,1,446222902
38531337,2025-09-01,3,"139943295,39643935,445854588"
38531337,2025-07-01,1,691883253
38531337,2026-04-01,7,"532630302,528477552,675403775,684354504,653119378,381634808,391423725"
38531337,2025-12-01,1,468704989
38531337,2025-10-01,1,259396036
38531337,2025-08-01,3,"566597558,579152560,409811225"
38531337,2025-06-01,2,"80938026,692666578"
43790706,2025-11-01,1,301534231
43790706,2025-09-01,2,"96800610,66485811"
43790706,2025-07-01,2,"427518657,421621932"
43790706,2026-04-01,1,214181998
43790706,2025-08-01,1,2468163
43790706,2025-06-01,6,"394000193,115140914,55954902,233097437,420806928,242912146"
43861700,2025-11-01,2,"378277969,235765583"
43861700,2025-09-01,2,"32282297,378277969"
43861700,2025-07-01,2,"54673122,214312904"
43861700,2026-03-01,1,378277969
43861700,2026-01-01,2,"378277969,1099079"
43861700,2025-10-01,2,"142961076,82917376"
43861700,2025-08-01,1,405348085
43861700,2025-06-01,2,"369745576,197054452"
34412987,2026-03-01,5,"470477,182425042,196185597,242180250,293692796"
34412987,2026-01-01,4,"319020622,59464014,275144991,326941693"
34412987,2025-11-01,1,342902263
34412987,2025-09-01,3,"235252013,49998202,400688702"
34412987,2025-07-01,1,489385069
34412987,2026-04-01,4,"173981330,208531176,124472009,33470205"
34412987,2026-02-01,2,"436209314,72200198"
34412987,2025-12-01,2,"223841217,103365148"
34412987,2025-10-01,2,"389541490,314326008"
34412987,2025-08-01,3,"38345785,463235695,180208178"
34412987,2025-06-01,5,"391722643,396149044,179069477,31606325,440343176"
35459997,2026-05-01,2,"195073480,54949891"
35459997,2026-03-01,4,"463903841,445209295,76585915,372303805"
35459997,2026-01-01,1,721507959
35459997,2025-11-01,3,"218598953,401453033,162522858"
35459997,2025-09-01,3,"579610697,367240452,189610061"
35459997,2025-07-01,3,"367719495,12429062,361209437"
35459997,2026-04-01,4,"367240452,164864297,67926659,401453033"
35459997,2026-02-01,1,231326232
35459997,2025-12-01,3,"367240452,67926659,396260541"
35459997,2025-10-01,3,"14099040,367240452,222442738"
35459997,2025-08-01,4,"367240452,142616460,406456349,457911566"
35459997,2025-06-01,2,"224541811,367240452"
14949297,2025-07-01,2,"411320850,382389547"
14949297,2026-04-01,1,202115920
14949297,2025-10-01,1,251137401
14949297,2025-06-01,2,"70777861,157705877"
47247512,2026-05-01,1,88167038
47247512,2026-02-01,1,697911903
47247512,2025-11-01,1,86238735
47247512,2025-09-01,2,"440582783,231432896"
47247512,2025-08-01,1,398420514
47247512,2025-07-01,4,"269623049,356938232,421621932,48624111"
21044051,2025-09-01,2,"67600518,80120890"
21044051,2025-07-01,3,"179534490,405654772,115193403"
21044051,2025-10-01,1,118435355
21044051,2025-08-01,3,"23869427,387305794,663178096"
21044051,2025-06-01,4,"5013539,479628884,130328469,53511815"
43430089,2026-05-01,4,"744941233,667835700,8381033,654617342"
43430089,2026-03-01,9,"732351803,230245212,674637416,598841812,32540,65279042,331018778,449371594,739405403"
43430089,2026-01-01,4,"276159389,350300698,276159389,741467884"
