listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue,city
50993368,2026-07-01,31,0,0.0,0.0,531.0,,,,3.0,,531.0,0.0,raleigh
50993368,2026-08-01,31,0,0.0,0.0,445.8,,,,2.0,,446.0,0.0,raleigh
50993368,2026-09-01,30,0,0.0,0.0,524.1,,,,2.0,,524.0,0.0,raleigh
50993368,2026-10-01,31,0,0.0,0.0,634.1,,,,2.0,,634.0,0.0,raleigh
50993368,2026-11-01,30,0,0.0,0.0,736.3,,,,2.0,,736.0,0.0,raleigh
50993368,2026-12-01,31,0,0.0,0.0,581.5,,,,2.0,,582.0,0.0,raleigh
50993368,2027-01-01,31,0,0.0,0.0,453.9,,,,2.0,,454.0,0.0,raleigh
50993368,2027-02-01,28,0,0.0,0.0,448.0,,,,2.0,,448.0,0.0,raleigh
50993368,2027-03-01,31,0,0.0,0.0,514.7,,,,2.0,,515.0,0.0,raleigh
50993368,2027-04-01,30,0,0.0,0.0,717.5,,,,2.0,,718.0,0.0,raleigh
50993368,2027-05-01,31,0,0.0,0.0,821.2,,,,2.0,,821.0,0.0,raleigh
19679545,2026-06-01,23,7,0.233,1910.0,302.2,272.9,89.0,7.0,84.0,273.0,302.0,1910.0,raleigh
19679545,2026-07-01,1,30,0.968,8828.0,294.8,294.3,169.0,18.0,82.0,294.0,295.0,8828.0,raleigh
19679545,2026-08-01,1,30,0.968,9131.0,304.7,304.4,135.0,145.0,90.0,304.0,305.0,9131.0,raleigh
19679545,2026-09-01,0,30,1.0,8422.0,280.7,280.7,,,90.0,281.0,281.0,8422.0,raleigh
19679545,2026-10-01,0,31,1.0,8342.0,269.1,269.1,,,90.0,269.0,269.0,8342.0,raleigh
19679545,2026-11-01,0,30,1.0,7715.0,257.2,257.2,,,90.0,257.0,257.0,7715.0,raleigh
19679545,2026-12-01,0,31,1.0,7599.0,245.1,245.1,,,90.0,245.0,245.0,7599.0,raleigh
19679545,2027-01-01,31,0,0.0,0.0,109.2,,,,90.0,,109.0,0.0,raleigh
19679545,2027-02-01,28,0,0.0,0.0,141.4,,,,90.0,,141.0,0.0,raleigh
19679545,2027-03-01,31,0,0.0,0.0,175.8,,,,90.0,,176.0,0.0,raleigh
19679545,2027-04-01,30,0,0.0,0.0,206.6,,,,90.0,,207.0,0.0,raleigh
19679545,2027-05-01,31,0,0.0,0.0,221.1,,,,90.0,,221.0,0.0,raleigh
44433426,2026-06-01,24,6,0.2,754.0,123.2,125.7,36.0,3.0,1.0,126.0,123.0,754.0,raleigh
44433426,2026-07-01,30,1,0.032,116.0,125.4,116.0,40.0,1.0,1.0,116.0,125.0,116.0,raleigh
44433426,2026-08-01,31,0,0.0,0.0,125.4,,,,1.0,,125.0,0.0,raleigh
44433426,2026-09-01,30,0,0.0,0.0,126.6,,,,1.0,,127.0,0.0,raleigh
44433426,2026-10-01,31,0,0.0,0.0,123.0,,,,1.0,,123.0,0.0,raleigh
44433426,2026-11-01,30,0,0.0,0.0,122.1,,,,1.0,,122.0,0.0,raleigh
44433426,2026-12-01,31,0,0.0,0.0,121.8,,,,1.0,,122.0,0.0,raleigh
44433426,2027-01-01,31,0,0.0,0.0,122.9,,,,1.0,,123.0,0.0,raleigh
44433426,2027-02-01,28,0,0.0,0.0,125.0,,,,1.0,,125.0,0.0,raleigh
44433426,2027-03-01,31,0,0.0,0.0,124.9,,,,1.0,,125.0,0.0,raleigh
44433426,2027-04-01,30,0,0.0,0.0,125.1,,,,1.0,,125.0,0.0,raleigh
44433426,2027-05-01,31,0,0.0,0.0,125.3,,,,1.0,,125.0,0.0,raleigh
42193761,2026-06-01,11,19,0.633,1783.0,100.8,93.8,82.0,19.0,30.0,94.0,101.0,1783.0,raleigh
42193761,2026-07-01,31,0,0.0,0.0,109.8,,,,30.0,,110.0,0.0,raleigh
42193761,2026-08-01,31,0,0.0,0.0,90.6,,,,30.0,,91.0,0.0,raleigh
42193761,2026-09-01,30,0,0.0,0.0,93.1,,,,30.0,,93.0,0.0,raleigh
42193761,2026-10-01,31,0,0.0,0.0,94.3,,,,30.0,,94.0,0.0,raleigh
42193761,2026-11-01,30,0,0.0,0.0,93.2,,,,30.0,,93.0,0.0,raleigh
42193761,2026-12-01,31,0,0.0,0.0,91.2,,,,30.0,,91.0,0.0,raleigh
42193761,2027-01-01,31,0,0.0,0.0,92.9,,,,30.0,,93.0,0.0,raleigh
42193761,2027-02-01,28,0,0.0,0.0,96.2,,,,30.0,,96.0,0.0,raleigh
42193761,2027-03-01,31,0,0.0,0.0,96.4,,,,30.0,,96.0,0.0,raleigh
42193761,2027-04-01,30,0,0.0,0.0,96.1,,,,30.0,,96.0,0.0,raleigh
42193761,2027-05-01,31,0,0.0,0.0,95.2,,,,30.0,,95.0,0.0,raleigh
21771080,2026-06-01,25,5,0.167,846.0,170.3,169.2,76.0,2.0,2.0,169.0,170.0,846.0,raleigh
21771080,2026-07-01,25,6,0.194,1033.0,170.1,172.2,112.0,3.0,2.0,172.0,170.0,1033.0,raleigh
21771080,2026-08-01,31,0,0.0,0.0,178.2,,,,2.0,,178.0,0.0,raleigh
21771080,2026-09-01,30,0,0.0,0.0,174.2,,,,2.0,,174.0,0.0,raleigh
21771080,2026-10-01,27,4,0.129,675.0,169.2,168.8,212.0,2.0,2.0,169.0,169.0,675.0,raleigh
21771080,2026-11-01,30,0,0.0,0.0,167.6,,,,2.0,,168.0,0.0,raleigh
21771080,2026-12-01,31,0,0.0,0.0,164.4,,,,2.0,,164.0,0.0,raleigh
21771080,2027-01-01,31,0,0.0,0.0,169.3,,,,2.0,,169.0,0.0,raleigh
21771080,2027-02-01,28,0,0.0,0.0,166.1,,,,2.0,,166.0,0.0,raleigh
21771080,2027-03-01,31,0,0.0,0.0,165.2,,,,2.0,,165.0,0.0,raleigh
21771080,2027-04-01,30,0,0.0,0.0,168.3,,,,2.0,,168.0,0.0,raleigh
21771080,2027-05-01,31,0,0.0,0.0,166.8,,,,2.0,,167.0,0.0,raleigh
51235824,2026-06-01,30,0,0.0,0.0,98.0,,,,2.0,,98.0,0.0,raleigh
51235824,2026-07-01,31,0,0.0,0.0,101.2,,,,2.0,,101.0,0.0,raleigh
51235824,2026-08-01,31,0,0.0,0.0,98.9,,,,2.0,,99.0,0.0,raleigh
51235824,2026-09-01,30,0,0.0,0.0,99.2,,,,2.0,,99.0,0.0,raleigh
51235824,2026-10-01,31,0,0.0,0.0,97.1,,,,2.0,,97.0,0.0,raleigh
51235824,2026-11-01,30,0,0.0,0.0,96.9,,,,2.0,,97.0,0.0,raleigh
51235824,2026-12-01,31,0,0.0,0.0,96.5,,,,2.0,,97.0,0.0,raleigh
51235824,2027-01-01,31,0,0.0,0.0,98.7,,,,2.0,,99.0,0.0,raleigh
51235824,2027-02-01,28,0,0.0,0.0,99.3,,,,2.0,,99.0,0.0,raleigh
51235824,2027-03-01,31,0,0.0,0.0,99.3,,,,2.0,,99.0,0.0,raleigh
51235824,2027-04-01,30,0,0.0,0.0,99.4,,,,2.0,,99.0,0.0,raleigh
51235824,2027-05-01,31,0,0.0,0.0,100.8,,,,2.0,,101.0,0.0,raleigh
6557236,2026-06-01,0,30,1.0,3935.0,131.2,131.2,64.0,64.0,35.0,131.0,131.0,3935.0,raleigh
6557236,2026-07-01,0,31,1.0,4191.0,135.2,135.2,,,35.0,135.0,135.0,4191.0,raleigh
6557236,2026-08-01,0,31,1.0,3368.0,108.6,108.6,98.0,30.0,35.0,109.0,109.0,3368.0,raleigh
6557236,2026-09-01,28,2,0.067,224.0,107.1,112.0,,,35.0,112.0,107.0,224.0,raleigh
6557236,2026-10-01,31,0,0.0,0.0,99.9,,,,35.0,,100.0,0.0,raleigh
6557236,2026-11-01,30,0,0.0,0.0,99.2,,,,35.0,,99.0,0.0,raleigh
6557236,2026-12-01,31,0,0.0,0.0,100.9,,,,35.0,,101.0,0.0,raleigh
6557236,2027-01-01,31,0,0.0,0.0,102.2,,,,35.0,,102.0,0.0,raleigh
6557236,2027-02-01,28,0,0.0,0.0,98.6,,,,35.0,,99.0,0.0,raleigh
6557236,2027-03-01,31,0,0.0,0.0,99.6,,,,35.0,,100.0,0.0,raleigh
6557236,2027-04-01,30,0,0.0,0.0,111.2,,,,35.0,,111.0,0.0,raleigh
6557236,2027-05-01,31,0,0.0,0.0,112.4,,,,35.0,,112.0,0.0,raleigh
20930010,2026-06-01,20,10,0.333,2364.0,228.9,236.4,46.0,2.0,2.0,236.0,229.0,2364.0,raleigh
20930010,2026-07-01,31,0,0.0,0.0,236.1,,,,2.0,,236.0,0.0,raleigh
20930010,2026-08-01,31,0,0.0,0.0,238.8,,,,2.0,,239.0,0.0,raleigh
20930010,2026-09-01,30,0,0.0,0.0,243.0,,,,2.0,,243.0,0.0,raleigh
20930010,2026-10-01,27,4,0.129,996.0,244.8,249.0,126.0,4.0,2.0,249.0,245.0,996.0,raleigh
20930010,2026-11-01,30,0,0.0,0.0,250.1,,,,2.0,,250.0,0.0,raleigh
20930010,2026-12-01,31,0,0.0,0.0,267.4,,,,2.0,,267.0,0.0,raleigh
20930010,2027-01-01,31,0,0.0,0.0,246.0,,,,2.0,,246.0,0.0,raleigh
20930010,2027-02-01,28,0,0.0,0.0,244.5,,,,2.0,,245.0,0.0,raleigh
20930010,2027-03-01,31,0,0.0,0.0,244.3,,,,2.0,,244.0,0.0,raleigh
20930010,2027-04-01,30,0,0.0,0.0,244.0,,,,2.0,,244.0,0.0,raleigh
20930010,2027-05-01,31,0,0.0,0.0,244.4,,,,2.0,,244.0,0.0,raleigh
16158180,2026-06-01,30,0,0.0,0.0,130.6,,,,1.0,,131.0,0.0,raleigh
16158180,2026-07-01,31,0,0.0,0.0,127.5,,,,1.0,,128.0,0.0,raleigh
16158180,2026-08-01,31,0,0.0,0.0,131.3,,,,1.0,,131.0,0.0,raleigh
16158180,2026-09-01,30,0,0.0,0.0,131.5,,,,1.0,,132.0,0.0,raleigh
16158180,2026-10-01,31,0,0.0,0.0,133.9,,,,1.0,,134.0,0.0,raleigh
16158180,2026-11-01,30,0,0.0,0.0,134.4,,,,1.0,,134.0,0.0,raleigh
16158180,2026-12-01,31,0,0.0,0.0,134.1,,,,1.0,,134.0,0.0,raleigh
16158180,2027-01-01,31,0,0.0,0.0,132.9,,,,1.0,,133.0,0.0,raleigh
16158180,2027-02-01,28,0,0.0,0.0,132.1,,,,,,132.0,0.0,raleigh
16158180,2027-03-01,31,0,0.0,0.0,132.2,,,,,,132.0,0.0,raleigh
16158180,2027-04-01,30,0,0.0,0.0,133.3,,,,,,133.0,0.0,raleigh
16158180,2027-05-01,31,0,0.0,0.0,134.4,,,,,,134.0,0.0,raleigh
37393474,2026-06-01,16,14,0.467,1588.0,112.0,113.4,69.0,2.0,3.0,113.0,112.0,1588.0,raleigh
37393474,2026-07-01,31,0,0.0,0.0,117.1,,,,3.0,,117.0,0.0,raleigh
37393474,2026-08-01,31,0,0.0,0.0,115.1,,,,3.0,,115.0,0.0,raleigh
37393474,2026-09-01,30,0,0.0,0.0,113.8,,,,3.0,,114.0,0.0,raleigh
37393474,2026-10-01,31,0,0.0,0.0,113.6,,,,3.0,,114.0,0.0,raleigh
37393474,2026-11-01,30,0,0.0,0.0,113.1,,,,3.0,,113.0,0.0,raleigh
37393474,2026-12-01,31,0,0.0,0.0,113.1,,,,3.0,,113.0,0.0,raleigh
37393474,2027-01-01,31,0,0.0,0.0,114.1,,,,3.0,,114.0,0.0,raleigh
37393474,2027-02-01,28,0,0.0,0.0,114.2,,,,3.0,,114.0,0.0,raleigh
37393474,2027-03-01,31,0,0.0,0.0,113.6,,,,3.0,,114.0,0.0,raleigh
37393474,2027-04-01,30,0,0.0,0.0,115.2,,,,3.0,,115.0,0.0,raleigh
37393474,2027-05-01,31,0,0.0,0.0,115.4,,,,3.0,,115.0,0.0,raleigh
21410556,2026-06-01,29,1,0.033,144.0,139.8,144.0,79.0,1.0,2.0,144.0,140.0,144.0,raleigh
21410556,2026-07-01,31,0,0.0,0.0,137.1,,,,2.0,,137.0,0.0,raleigh
21410556,2026-08-01,31,0,0.0,0.0,137.5,,,,2.0,,138.0,0.0,raleigh
21410556,2026-09-01,30,0,0.0,0.0,138.4,,,,2.0,,138.0,0.0,raleigh
21410556,2026-10-01,31,0,0.0,0.0,138.5,,,,2.0,,139.0,0.0,raleigh
21410556,2026-11-01,30,0,0.0,0.0,136.5,,,,2.0,,137.0,0.0,raleigh
21410556,2026-12-01,31,0,0.0,0.0,136.4,,,,2.0,,136.0,0.0,raleigh
21410556,2027-01-01,31,0,0.0,0.0,137.1,,,,2.0,,137.0,0.0,raleigh
21410556,2027-02-01,28,0,0.0,0.0,141.9,,,,2.0,,142.0,0.0,raleigh
21410556,2027-03-01,31,0,0.0,0.0,145.3,,,,2.0,,145.0,0.0,raleigh
21410556,2027-04-01,30,0,0.0,0.0,138.1,,,,2.0,,138.0,0.0,raleigh
21410556,2027-05-01,31,0,0.0,0.0,136.5,,,,2.0,,137.0,0.0,raleigh
41212073,2026-06-01,30,0,0.0,0.0,50.1,,,,2.0,,50.0,0.0,raleigh
41212073,2026-07-01,31,0,0.0,0.0,48.4,,,,2.0,,48.0,0.0,raleigh
41212073,2026-08-01,31,0,0.0,0.0,48.6,,,,2.0,,49.0,0.0,raleigh
41212073,2026-09-01,30,0,0.0,0.0,47.9,,,,2.0,,48.0,0.0,raleigh
41212073,2026-10-01,31,0,0.0,0.0,51.8,,,,2.0,,52.0,0.0,raleigh
41212073,2026-11-01,30,0,0.0,0.0,48.1,,,,2.0,,48.0,0.0,raleigh
41212073,2026-12-01,31,0,0.0,0.0,47.0,,,,2.0,,47.0,0.0,raleigh
41212073,2027-01-01,31,0,0.0,0.0,46.5,,,,2.0,,47.0,0.0,raleigh
41212073,2027-02-01,28,0,0.0,0.0,46.3,,,,2.0,,46.0,0.0,raleigh
41212073,2027-03-01,31,0,0.0,0.0,46.8,,,,2.0,,47.0,0.0,raleigh
41212073,2027-04-01,30,0,0.0,0.0,48.1,,,,2.0,,48.0,0.0,raleigh
41212073,2027-05-01,31,0,0.0,0.0,47.3,,,,2.0,,47.0,0.0,raleigh
16035851,2026-06-01,30,0,0.0,0.0,260.1,,,,363.0,,260.0,0.0,raleigh
16035851,2026-07-01,31,0,0.0,0.0,260.6,,,,363.0,,261.0,0.0,raleigh
16035851,2026-08-01,31,0,0.0,0.0,260.0,,,,363.0,,260.0,0.0,raleigh
16035851,2026-09-01,30,0,0.0,0.0,265.8,,,,363.0,,266.0,0.0,raleigh
16035851,2026-10-01,31,0,0.0,0.0,266.2,,,,363.0,,266.0,0.0,raleigh
16035851,2026-11-01,30,0,0.0,0.0,266.8,,,,363.0,,267.0,0.0,raleigh
16035851,2026-12-01,31,0,0.0,0.0,266.4,,,,363.0,,266.0,0.0,raleigh
16035851,2027-01-01,31,0,0.0,0.0,263.0,,,,363.0,,263.0,0.0,raleigh
16035851,2027-02-01,28,0,0.0,0.0,262.6,,,,,,263.0,0.0,raleigh
16035851,2027-03-01,31,0,0.0,0.0,262.2,,,,,,262.0,0.0,raleigh
16035851,2027-04-01,30,0,0.0,0.0,261.9,,,,,,262.0,0.0,raleigh
16035851,2027-05-01,31,0,0.0,0.0,265.5,,,,,,266.0,0.0,raleigh
47889255,2026-06-01,15,15,0.5,5978.0,404.5,398.5,100.0,2.0,2.0,399.0,405.0,5978.0,raleigh
47889255,2026-07-01,19,12,0.387,4648.0,395.1,387.3,117.0,3.0,2.0,387.0,395.0,4648.0,raleigh
47889255,2026-08-01,25,6,0.194,2475.0,411.2,412.5,233.0,1.0,2.0,413.0,411.0,2475.0,raleigh
47889255,2026-09-01,18,12,0.4,4966.0,412.6,413.8,187.0,4.0,2.0,414.0,413.0,4966.0,raleigh
47889255,2026-10-01,19,12,0.387,4888.0,407.9,407.3,220.0,4.0,2.0,407.0,408.0,4888.0,raleigh
47889255,2026-11-01,23,7,0.233,2976.0,430.5,425.1,190.0,3.0,2.0,425.0,431.0,2976.0,raleigh
47889255,2026-12-01,24,7,0.226,2935.0,428.2,419.3,315.0,3.0,2.0,419.0,428.0,2935.0,raleigh
47889255,2027-01-01,31,0,0.0,0.0,401.4,,,,3.0,,401.0,0.0,raleigh
47889255,2027-02-01,28,0,0.0,0.0,403.2,,,,3.0,,403.0,0.0,raleigh
47889255,2027-03-01,27,4,0.129,1589.0,405.9,397.2,341.0,4.0,2.0,397.0,406.0,1589.0,raleigh
47889255,2027-04-01,30,0,0.0,0.0,403.0,,,,3.0,,403.0,0.0,raleigh
47889255,2027-05-01,28,3,0.097,1335.0,442.6,445.0,370.0,3.0,3.0,445.0,443.0,1335.0,raleigh
48710181,2026-06-01,30,0,0.0,0.0,109.4,,,,30.0,,109.0,0.0,raleigh
48710181,2026-07-01,31,0,0.0,0.0,109.3,,,,,,109.0,0.0,raleigh
48710181,2026-08-01,31,0,0.0,0.0,109.3,,,,,,109.0,0.0,raleigh
48710181,2026-09-01,30,0,0.0,0.0,109.2,,,,,,109.0,0.0,raleigh
48710181,2026-10-01,31,0,0.0,0.0,110.4,,,,,,110.0,0.0,raleigh
48710181,2026-11-01,30,0,0.0,0.0,110.3,,,,,,110.0,0.0,raleigh
48710181,2026-12-01,31,0,0.0,0.0,110.1,,,,,,110.0,0.0,raleigh
48710181,2027-01-01,31,0,0.0,0.0,111.2,,,,,,111.0,0.0,raleigh
48710181,2027-02-01,28,0,0.0,0.0,111.9,,,,,,112.0,0.0,raleigh
48710181,2027-03-01,31,0,0.0,0.0,112.0,,,,,,112.0,0.0,raleigh
48710181,2027-04-01,30,0,0.0,0.0,111.9,,,,,,112.0,0.0,raleigh
48710181,2027-05-01,31,0,0.0,0.0,112.0,,,,,,112.0,0.0,raleigh
50575323,2026-06-01,18,12,0.4,3493.0,277.9,291.1,120.0,2.0,1.0,291.0,278.0,3493.0,raleigh
50575323,2026-07-01,23,8,0.258,2679.0,300.3,334.9,189.0,2.0,1.0,335.0,300.0,2679.0,raleigh
50575323,2026-08-01,24,7,0.226,2249.0,288.8,321.3,168.0,1.0,1.0,321.0,289.0,2249.0,raleigh
50575323,2026-09-01,17,13,0.433,4248.0,328.5,326.8,243.0,4.0,1.0,327.0,329.0,4248.0,raleigh
50575323,2026-10-01,23,8,0.258,3160.0,416.9,395.0,207.0,2.0,1.0,395.0,417.0,3160.0,raleigh
50575323,2026-11-01,24,6,0.2,3668.0,500.7,611.3,266.0,3.0,1.0,611.0,501.0,3668.0,raleigh
50575323,2026-12-01,29,2,0.065,737.0,381.4,368.5,342.0,2.0,1.0,369.0,381.0,737.0,raleigh
50575323,2027-01-01,31,0,0.0,0.0,382.7,,,,1.0,,383.0,0.0,raleigh
50575323,2027-02-01,25,3,0.107,1203.0,455.6,401.0,336.0,3.0,1.0,401.0,456.0,1203.0,raleigh
50575323,2027-03-01,30,1,0.032,617.0,533.9,617.0,341.0,1.0,1.0,617.0,534.0,617.0,raleigh
50575323,2027-04-01,30,0,0.0,0.0,521.7,,,,1.0,,522.0,0.0,raleigh
50575323,2027-05-01,29,2,0.065,1114.0,538.9,557.0,368.0,2.0,1.0,557.0,539.0,1114.0,raleigh
9150201,2026-06-01,16,14,0.467,4040.0,289.6,288.6,60.0,4.0,2.0,289.0,290.0,4040.0,raleigh
9150201,2026-07-01,31,0,0.0,0.0,307.8,,,,2.0,,308.0,0.0,raleigh
9150201,2026-08-01,25,6,0.194,1910.0,313.2,318.3,126.0,3.0,2.0,318.0,313.0,1910.0,raleigh
9150201,2026-09-01,27,3,0.1,955.0,308.0,318.3,341.0,3.0,2.0,318.0,308.0,955.0,raleigh
9150201,2026-10-01,15,16,0.516,4605.0,288.5,287.8,273.0,4.0,2.0,288.0,289.0,4605.0,raleigh
9150201,2026-11-01,19,11,0.367,3498.0,318.3,318.0,212.0,5.0,2.0,318.0,318.0,3498.0,raleigh
9150201,2026-12-01,31,0,0.0,0.0,314.0,,,,2.0,,314.0,0.0,raleigh
9150201,2027-01-01,31,0,0.0,0.0,316.0,,,,2.0,,316.0,0.0,raleigh
9150201,2027-02-01,28,0,0.0,0.0,328.6,,,,2.0,,329.0,0.0,raleigh
9150201,2027-03-01,31,0,0.0,0.0,322.4,,,,2.0,,322.0,0.0,raleigh
9150201,2027-04-01,30,0,0.0,0.0,313.7,,,,2.0,,314.0,0.0,raleigh
9150201,2027-05-01,31,0,0.0,0.0,312.8,,,,,,313.0,0.0,raleigh
687864,2026-06-01,8,22,0.733,1789.0,82.0,81.3,63.0,1.0,1.0,81.0,82.0,1789.0,raleigh
687864,2026-07-01,15,16,0.516,1284.0,80.6,80.2,111.0,1.0,1.0,80.0,81.0,1284.0,raleigh
687864,2026-08-01,9,22,0.71,1830.0,83.6,83.2,202.0,5.0,1.0,83.0,84.0,1830.0,raleigh
687864,2026-09-01,23,7,0.233,593.0,83.4,84.7,168.0,2.0,1.0,85.0,83.0,593.0,raleigh
687864,2026-10-01,20,11,0.355,924.0,84.9,84.0,205.0,2.0,1.0,84.0,85.0,924.0,raleigh
687864,2026-11-01,30,0,0.0,0.0,83.2,,,,1.0,,83.0,0.0,raleigh
687864,2026-12-01,31,0,0.0,0.0,84.2,,,,1.0,,84.0,0.0,raleigh
687864,2027-01-01,31,0,0.0,0.0,83.4,,,,1.0,,83.0,0.0,raleigh
687864,2027-02-01,28,0,0.0,0.0,82.4,,,,1.0,,82.0,0.0,raleigh
687864,2027-03-01,31,0,0.0,0.0,81.7,,,,1.0,,82.0,0.0,raleigh
687864,2027-04-01,30,0,0.0,0.0,84.1,,,,1.0,,84.0,0.0,raleigh
687864,2027-05-01,31,0,0.0,0.0,84.3,,,,1.0,,84.0,0.0,raleigh
6691598,2026-06-01,30,0,0.0,0.0,81.1,,,,2.0,,81.0,0.0,raleigh
6691598,2026-07-01,31,0,0.0,0.0,80.4,,,,2.0,,80.0,0.0,raleigh
6691598,2026-08-01,31,0,0.0,0.0,80.5,,,,2.0,,81.0,0.0,raleigh
6691598,2026-09-01,30,0,0.0,0.0,80.9,,,,2.0,,81.0,0.0,raleigh
6691598,2026-10-01,31,0,0.0,0.0,80.5,,,,2.0,,81.0,0.0,raleigh
6691598,2026-11-01,30,0,0.0,0.0,80.3,,,,2.0,,80.0,0.0,raleigh
6691598,2026-12-01,31,0,0.0,0.0,80.1,,,,2.0,,80.0,0.0,raleigh
6691598,2027-01-01,31,0,0.0,0.0,80.5,,,,2.0,,81.0,0.0,raleigh
6691598,2027-02-01,28,0,0.0,0.0,80.0,,,,2.0,,80.0,0.0,raleigh
6691598,2027-03-01,31,0,0.0,0.0,80.4,,,,2.0,,80.0,0.0,raleigh
6691598,2027-04-01,30,0,0.0,0.0,80.3,,,,2.0,,80.0,0.0,raleigh
6691598,2027-05-01,31,0,0.0,0.0,79.3,,,,,,79.0,0.0,raleigh
30934934,2026-06-01,30,0,0.0,0.0,57.5,,,,1.0,,58.0,0.0,raleigh
30934934,2026-07-01,31,0,0.0,0.0,55.1,,,,1.0,,55.0,0.0,raleigh
30934934,2026-08-01,31,0,0.0,0.0,54.6,,,,1.0,,55.0,0.0,raleigh
30934934,2026-09-01,30,0,0.0,0.0,55.4,,,,1.0,,55.0,0.0,raleigh
30934934,2026-10-01,31,0,0.0,0.0,55.2,,,,1.0,,55.0,0.0,raleigh
30934934,2026-11-01,30,0,0.0,0.0,55.3,,,,1.0,,55.0,0.0,raleigh
30934934,2026-12-01,31,0,0.0,0.0,55.5,,,,1.0,,56.0,0.0,raleigh
30934934,2027-01-01,31,0,0.0,0.0,58.3,,,,1.0,,58.0,0.0,raleigh
30934934,2027-02-01,28,0,0.0,0.0,58.5,,,,1.0,,59.0,0.0,raleigh
30934934,2027-03-01,31,0,0.0,0.0,58.5,,,,1.0,,59.0,0.0,raleigh
30934934,2027-04-01,30,0,0.0,0.0,58.7,,,,1.0,,59.0,0.0,raleigh
30934934,2027-05-01,31,0,0.0,0.0,59.0,,,,1.0,,59.0,0.0,raleigh
37994864,2026-06-01,16,14,0.467,1589.0,113.2,113.5,68.0,4.0,2.0,114.0,113.0,1589.0,raleigh
37994864,2026-07-01,21,10,0.323,1150.0,115.5,115.0,101.0,3.0,2.0,115.0,116.0,1150.0,raleigh
37994864,2026-08-01,27,4,0.129,459.0,116.2,114.8,130.0,4.0,2.0,115.0,116.0,459.0,raleigh
37994864,2026-09-01,25,5,0.167,572.0,113.5,114.4,158.0,2.0,2.0,114.0,114.0,572.0,raleigh
37994864,2026-10-01,25,6,0.194,718.0,117.3,119.7,157.0,6.0,2.0,120.0,117.0,718.0,raleigh
37994864,2026-11-01,27,3,0.1,366.0,119.1,122.0,221.0,3.0,2.0,122.0,119.0,366.0,raleigh
37994864,2026-12-01,31,0,0.0,0.0,117.4,,,,2.0,,117.0,0.0,raleigh
37994864,2027-01-01,31,0,0.0,0.0,114.6,,,,2.0,,115.0,0.0,raleigh
37994864,2027-02-01,28,0,0.0,0.0,114.4,,,,2.0,,114.0,0.0,raleigh
37994864,2027-03-01,31,0,0.0,0.0,115.2,,,,2.0,,115.0,0.0,raleigh
37994864,2027-04-01,30,0,0.0,0.0,114.9,,,,2.0,,115.0,0.0,raleigh
37994864,2027-05-01,31,0,0.0,0.0,115.4,,,,2.0,,115.0,0.0,raleigh
12344328,2026-06-01,18,12,0.4,8233.0,684.3,686.1,109.0,4.0,3.0,686.0,684.0,8233.0,raleigh
12344328,2026-07-01,31,0,0.0,0.0,693.4,,,,3.0,,693.0,0.0,raleigh
12344328,2026-08-01,25,6,0.194,4110.0,692.7,685.0,115.0,3.0,3.0,685.0,693.0,4110.0,raleigh
12344328,2026-09-01,24,6,0.2,4054.0,672.0,675.7,174.0,3.0,3.0,676.0,672.0,4054.0,raleigh
12344328,2026-10-01,22,9,0.29,6181.0,684.0,686.8,156.0,3.0,3.0,687.0,684.0,6181.0,raleigh
12344328,2026-11-01,19,11,0.367,7658.0,689.2,696.2,251.0,3.0,3.0,696.0,689.0,7658.0,raleigh
12344328,2026-12-01,31,0,0.0,0.0,745.9,,,,3.0,,746.0,0.0,raleigh
12344328,2027-01-01,31,0,0.0,0.0,716.4,,,,3.0,,716.0,0.0,raleigh
12344328,2027-02-01,28,0,0.0,0.0,707.5,,,,3.0,,708.0,0.0,raleigh
12344328,2027-03-01,27,4,0.129,2778.0,693.5,694.5,313.0,4.0,3.0,695.0,694.0,2778.0,raleigh
12344328,2027-04-01,27,3,0.1,2095.0,691.3,698.3,341.0,3.0,3.0,698.0,691.0,2095.0,raleigh
12344328,2027-05-01,31,0,0.0,0.0,691.5,,,,3.0,,692.0,0.0,raleigh
42815728,2026-06-01,26,4,0.133,1045.0,279.5,261.2,42.0,3.0,1.0,261.0,280.0,1045.0,raleigh
42815728,2026-07-01,21,10,0.323,3487.0,347.9,348.7,68.0,2.0,1.0,349.0,348.0,3487.0,raleigh
42815728,2026-08-01,29,2,0.065,642.0,314.4,321.0,106.0,2.0,1.0,321.0,314.0,642.0,raleigh
42815728,2026-09-01,30,0,0.0,0.0,388.8,,,,1.0,,389.0,0.0,raleigh
42815728,2026-10-01,31,0,0.0,0.0,427.1,,,,1.0,,427.0,0.0,raleigh
42815728,2026-11-01,30,0,0.0,0.0,399.1,,,,1.0,,399.0,0.0,raleigh
42815728,2026-12-01,31,0,0.0,0.0,386.9,,,,1.0,,387.0,0.0,raleigh
42815728,2027-01-01,31,0,0.0,0.0,382.5,,,,1.0,,383.0,0.0,raleigh
42815728,2027-02-01,28,0,0.0,0.0,348.2,,,,1.0,,348.0,0.0,raleigh
42815728,2027-03-01,31,0,0.0,0.0,366.4,,,,1.0,,366.0,0.0,raleigh
