listing_id,date,num_reviews,reviewers,city
18996999,2025-07-01,2,"343947642,589911290",wilmington
18996999,2026-03-01,1,582162300,wilmington
19801374,2025-07-01,2,"691126993,367484977",wilmington
19801374,2025-11-01,4,"64763994,127531513,391794739,331348947",wilmington
19801374,2025-09-01,3,"77166750,153751547,434279505",wilmington
19801374,2026-03-01,3,"123081868,747021398,322775323",wilmington
19801374,2025-12-01,1,329286617,wilmington
19801374,2025-10-01,1,211927420,wilmington
19801374,2025-08-01,3,"144821651,538876702,552022280",wilmington
19801374,2025-06-01,4,"69581906,686569807,62947665,264246865",wilmington
18712652,2025-09-01,1,191271277,wilmington
18712652,2025-08-01,1,103056967,wilmington
18712652,2025-07-01,2,"62478992,334631443",wilmington
18712652,2025-06-01,1,359036489,wilmington
18712652,2026-05-01,1,225136121,wilmington
6066667,2025-07-01,1,125229119,wilmington
27855416,2026-05-01,3,"532187422,734110797,173285396",wilmington
27855416,2026-03-01,3,"168431079,266634555,751063843",wilmington
27855416,2025-07-01,9,"134558712,412698486,703380327,509589224,478461598,145431820,471873935,479660545,401257537",wilmington
27855416,2025-11-01,5,"284979974,360694453,116233905,572233096,681462419",wilmington
27855416,2025-09-01,4,"507328253,74062188,204092474,147794265",wilmington
27855416,2026-01-01,2,"266634555,127313706",wilmington
27855416,2025-06-01,5,"27355516,127313706,696495819,500990961,256200151",wilmington
27855416,2025-10-01,3,"266634555,129225485,348756139",wilmington
27855416,2025-08-01,5,"128279112,426072706,383516776,449001143,655966336",wilmington
27855416,2025-12-01,1,43598574,wilmington
27855416,2026-04-01,5,"364961729,709559374,248005008,747476807,77722481",wilmington
37456688,2026-03-01,5,"439307746,580803034,662845308,657719446,448444624",wilmington
37456688,2026-01-01,1,684505865,wilmington
37456688,2025-11-01,2,"523298105,405182930",wilmington
37456688,2025-09-01,1,150402578,wilmington
37456688,2025-07-01,1,427858450,wilmington
37456688,2026-04-01,3,"418945603,352203568,204793691",wilmington
37456688,2026-02-01,3,"329836122,264787275,335943019",wilmington
37456688,2025-10-01,3,"523298105,272080527,717472187",wilmington
37456688,2025-08-01,1,709416333,wilmington
31483954,2025-07-01,3,"45606014,547202289,291116299",wilmington
31483954,2025-11-01,2,"23890557,369898414",wilmington
31483954,2025-09-01,2,"214488364,51995523",wilmington
31483954,2026-03-01,2,"173026529,411119223",wilmington
31483954,2025-08-01,4,"27183199,696849628,155116625,118201869",wilmington
31483954,2025-06-01,6,"65528060,520918965,178214550,3334041,675905343,225420155",wilmington
31483954,2025-12-01,1,729128536,wilmington
31483954,2025-10-01,2,"655594747,348635275",wilmington
31483954,2026-04-01,2,"686104461,658669764",wilmington
44449958,2026-03-01,1,744758652,wilmington
44449958,2026-01-01,1,394534562,wilmington
44449958,2025-10-01,1,67454932,wilmington
42618048,2026-05-01,1,175352014,wilmington
42618048,2026-03-01,1,744428181,wilmington
42618048,2025-11-01,1,105376406,wilmington
42618048,2025-07-01,2,"553844848,114502299",wilmington
42618048,2026-04-01,1,436389220,wilmington
42618048,2025-08-01,1,394855989,wilmington
42618048,2025-06-01,4,"64473713,182943322,479389329,697130011",wilmington
37707183,2026-04-01,1,266761112,wilmington
37707183,2026-05-01,2,"189067611,18224268",wilmington
37707183,2025-11-01,1,4332713,wilmington
37707183,2025-10-01,1,427673690,wilmington
37707183,2025-09-01,2,"131602437,147595137",wilmington
37707183,2025-08-01,2,"3894193,9453360",wilmington
37707183,2025-06-01,1,94847323,wilmington
8771137,2025-07-01,2,"155142238,195282330",wilmington
45567548,2026-04-01,3,"35090156,347587348,476565848",wilmington
45567548,2026-03-01,3,"62440544,395611092,262051170",wilmington
45567548,2025-12-01,5,"202117019,337163773,540638562,6705360,136231503",wilmington
45567548,2025-10-01,4,"363489948,479898634,185933474,147377263",wilmington
45567548,2025-09-01,2,"408441972,127962956",wilmington
45567548,2025-08-01,7,"115937575,687791411,440915485,172947169,211752343,409306226,279273431",wilmington
45567548,2025-07-01,6,"107080010,536858385,590255340,561493809,244779469,685345574",wilmington
45567548,2025-06-01,6,"69042746,10800172,357294543,176262035,71851009,414523154",wilmington
34255853,2025-07-01,1,20213032,wilmington
34255853,2026-03-01,1,748696287,wilmington
34255853,2026-04-01,1,164889772,wilmington
34255853,2026-02-01,2,"168460145,25935734",wilmington
34255853,2025-06-01,2,"544144014,225251260",wilmington
37452907,2026-05-01,1,147052853,wilmington
37452907,2026-03-01,2,"181808731,154763257",wilmington
37452907,2025-07-01,6,"471873935,261432966,65229821,156964029,84563904,227064793",wilmington
37452907,2025-09-01,2,"218844529,246807970",wilmington
37452907,2025-11-01,2,"719283513,670765203",wilmington
37452907,2026-01-01,1,467435815,wilmington
37452907,2026-04-01,4,"129541348,337041037,723275750,245868996",wilmington
37452907,2026-02-01,1,280017330,wilmington
37452907,2025-06-01,4,"426609726,64738990,162369362,117596299",wilmington
37452907,2025-08-01,5,"94367164,488904106,210133905,400456966,396318847",wilmington
37452907,2025-10-01,4,"206641246,568776167,11581979,202612759",wilmington
36087976,2025-08-01,2,"271406676,396499342",wilmington
36087976,2025-07-01,1,558433715,wilmington
47444096,2026-01-01,4,"584678816,279252279,219117667,70839102",wilmington
47444096,2025-11-01,2,"112743400,31824253",wilmington
47444096,2025-09-01,2,"39181911,710946387",wilmington
47444096,2025-07-01,3,"545494702,387676651,24445204",wilmington
47444096,2026-02-01,1,558091578,wilmington
47444096,2025-12-01,3,"38188863,140738466,263477660",wilmington
47444096,2025-10-01,1,348042069,wilmington
47444096,2025-08-01,2,"502049598,271338766",wilmington
47741862,2026-03-01,2,"278325967,239096641",wilmington
47741862,2026-01-01,1,245182141,wilmington
47741862,2025-11-01,2,"327476140,422717271",wilmington
47741862,2025-09-01,3,"208551131,692254034,422874805",wilmington
47741862,2025-12-01,2,"41946823,347262256",wilmington
47741862,2025-10-01,1,215881822,wilmington
47741862,2025-08-01,2,"89519407,442999897",wilmington
47741862,2025-06-01,2,"239516400,316097259",wilmington
40501313,2025-07-01,2,"446573473,73375334",wilmington
40501313,2025-06-01,3,"561562897,31661245,134156645",wilmington
40501313,2025-10-01,1,26178363,wilmington
40501313,2026-04-01,1,2656987,wilmington
15882730,2026-03-01,6,"243552748,59798095,161562916,224156769,675774083,398811671",wilmington
15882730,2025-11-01,5,"177754419,534876941,379851851,211052164,200475071",wilmington
15882730,2025-07-01,6,"340584450,697272040,348975461,698304672,16145691,358211775",wilmington
15882730,2026-02-01,1,441753725,wilmington
15882730,2025-10-01,2,"451567320,129560055",wilmington
15882730,2025-06-01,7,"18416042,93233715,574683165,168968157,589609404,203603628,503219748",wilmington
15882730,2026-01-01,2,"29665429,591302458",wilmington
15882730,2025-09-01,3,"598648750,506173426,703954514",wilmington
15882730,2026-04-01,1,390704556,wilmington
15882730,2025-08-01,4,"681370994,439837206,146961061,235237634",wilmington
45494190,2025-10-01,1,383343972,wilmington
45494190,2025-09-01,1,388521367,wilmington
45494190,2025-08-01,2,"171362715,713960185",wilmington
45494190,2025-07-01,3,"453180790,468231160,117982866",wilmington
45494190,2025-06-01,2,"91819558,115734035",wilmington
33555569,2025-07-01,3,"361591966,584240262,446407658",wilmington
33555569,2025-06-01,1,180694298,wilmington
33555569,2025-09-01,1,150476422,wilmington
33555569,2025-08-01,2,"371271063,151534785",wilmington
33555569,2025-10-01,1,120866983,wilmington
33555569,2026-05-01,1,288716728,wilmington
24426387,2026-05-01,3,"22131284,113035523,110556547",wilmington
24426387,2026-04-01,7,"113675792,104791438,199550458,695558727,26729635,290490218,474495058",wilmington
24426387,2026-03-01,7,"118116823,467881009,4265381,737239858,113517898,669740044,63293148",wilmington
24426387,2026-02-01,4,"17513023,407691623,12809291,3505150",wilmington
24426387,2026-01-01,1,689668990,wilmington
24426387,2025-12-01,1,94106828,wilmington
24426387,2025-11-01,5,"458479119,17403670,653602639,134742130,123771339",wilmington
24426387,2025-10-01,6,"577628048,304657742,104130453,488363104,380712637,106026163",wilmington
24426387,2025-09-01,6,"284230026,247117856,341421780,126508550,380730622,47042358",wilmington
24426387,2025-08-01,5,"68569372,332788745,396112875,138986697,105278195",wilmington
24426387,2025-07-01,2,"336849824,104726034",wilmington
24426387,2025-06-01,5,"204373438,690548052,277210582,19775341,192962212",wilmington
39177693,2025-11-01,2,"652072744,160993293",wilmington
39177693,2025-09-01,2,"224488323,170556572",wilmington
39177693,2026-03-01,2,"392166929,578791832",wilmington
39177693,2026-01-01,2,"231609722,341443427",wilmington
39177693,2025-12-01,2,"728415159,74165827",wilmington
39177693,2025-08-01,3,"246689776,242567569,398763504",wilmington
39177693,2026-04-01,3,"698947706,56133503,104547584",wilmington
39177693,2026-02-01,1,392166929,wilmington
39177693,2025-10-01,2,"446393572,24041353",wilmington
20686735,2025-09-01,2,"23040409,669186888",wilmington
20686735,2025-07-01,3,"673789719,589627666,338561954",wilmington
20686735,2026-03-01,3,"127526631,691547685,467168018",wilmington
20686735,2025-11-01,3,"241771075,724815112,237883596",wilmington
20686735,2026-01-01,3,"545822843,348345972,154711554",wilmington
20686735,2025-08-01,5,"415870950,711636168,405469845,677194661,491324766",wilmington
20686735,2025-06-01,4,"665996182,177220947,583427282,77661206",wilmington
20686735,2026-04-01,2,"694455621,278983944",wilmington
20686735,2025-10-01,2,"415729795,18138309",wilmington
20686735,2025-12-01,3,"725024855,218758858,9502939",wilmington
38979847,2025-08-01,3,"565595994,364408493,29128363",wilmington
38979847,2025-07-01,1,564154926,wilmington
38979847,2025-06-01,1,194838965,wilmington
46835784,2025-12-01,1,257889434,wilmington
46835784,2025-09-01,1,355749637,wilmington
46835784,2025-07-01,1,38613744,wilmington
46835784,2025-06-01,1,37987812,wilmington
13138464,2026-03-01,2,"208003854,684903334",wilmington
13138464,2025-07-01,3,"337862750,708613281,177353342",wilmington
13138464,2025-12-01,1,44265581,wilmington
13138464,2025-08-01,2,"21475565,677549577",wilmington
13138464,2025-06-01,2,"399916984,424369195",wilmington
35699398,2025-09-01,1,453144272,wilmington
35699398,2025-07-01,5,"699049741,705140743,453144272,25792829,113475335",wilmington
35699398,2025-10-01,2,"44696403,387376327",wilmington
35699398,2025-08-01,3,"575752153,237878644,437443366",wilmington
35699398,2025-06-01,3,"17477777,44261700,411362978",wilmington
47781184,2026-04-01,2,"448461528,58059972",wilmington
47781184,2025-10-01,1,78085528,wilmington
47781184,2025-08-01,2,"7779142,566610209",wilmington
47781184,2025-07-01,1,392741820,wilmington
20182345,2026-03-01,1,217789937,wilmington
20182345,2025-09-01,1,702485112,wilmington
20182345,2025-07-01,3,"474533477,403096312,55693929",wilmington
20182345,2026-04-01,2,"298125311,89934684",wilmington
20182345,2025-10-01,1,721487836,wilmington
20182345,2025-06-01,2,"406650488,554849702",wilmington
31518576,2026-03-01,2,"10015354,31924171",wilmington
31518576,2025-11-01,1,285121244,wilmington
31518576,2025-07-01,2,"448482981,389268539",wilmington
31518576,2025-10-01,2,"368949095,397352029",wilmington
31518576,2025-08-01,1,359021792,wilmington
31518576,2025-06-01,2,"697486,59964107",wilmington
33470546,2026-03-01,4,"506850529,21803686,665319258,209589714",wilmington
33470546,2025-11-01,3,"490843952,484097346,26001166",wilmington
33470546,2025-09-01,4,"74234651,172839237,162762168,367844820",wilmington
33470546,2025-07-01,6,"347894107,419529396,672329508,656491001,415811943,17241380",wilmington
33470546,2026-01-01,4,"145554442,534035115,17241380,79149266",wilmington
33470546,2026-04-01,4,"503317222,751598103,239150942,726581578",wilmington
33470546,2025-12-01,3,"578145302,270767866,30939242",wilmington
33470546,2025-10-01,2,"717953148,411314618",wilmington
33470546,2025-08-01,4,"423159069,354145248,402781380,467709939",wilmington
33470546,2025-06-01,5,"367206835,246176987,389991754,399831117,63416911",wilmington
33470546,2026-02-01,1,244925454,wilmington
21624518,2026-05-01,3,"345852192,481030780,516260949",wilmington
21624518,2026-03-01,2,"238015127,207136471",wilmington
21624518,2025-11-01,1,54624312,wilmington
21624518,2025-09-01,1,258867213,wilmington
21624518,2025-07-01,3,"576377415,56629997,401397048",wilmington
21624518,2026-04-01,1,335392942,wilmington
21624518,2025-10-01,2,"127228562,55172726",wilmington
21624518,2025-08-01,1,288086689,wilmington
21624518,2025-06-01,4,"99415713,180854233,56324381,76726293",wilmington
45156488,2026-05-01,1,300575066,wilmington
45156488,2026-02-01,1,345646339,wilmington
45156488,2025-06-01,2,"371148147,502128352",wilmington
45156488,2025-09-01,1,112734059,wilmington
45156488,2025-07-01,4,"322196127,118428283,199113992,276159389",wilmington
45156488,2025-11-01,3,"540035310,241025617,88677002",wilmington
45156488,2025-10-01,3,"375288342,464330937,283978382",wilmington
45156488,2025-12-01,1,405182930,wilmington
45156488,2026-01-01,1,581300185,wilmington
23657749,2025-11-01,3,"225091302,532706093,37810212",wilmington
23657749,2025-07-01,2,"173084308,528895983",wilmington
23657749,2026-01-01,1,140316917,wilmington
23657749,2025-08-01,1,710322361,wilmington
23657749,2025-06-01,1,192628544,wilmington
23657749,2026-04-01,1,734474654,wilmington
39755394,2025-08-01,1,481075627,wilmington
39755394,2025-07-01,2,"438422077,36733689",wilmington
8868627,2025-11-01,3,"464119857,189927074,471850580",wilmington
8868627,2025-07-01,11,"53225159,697934615,650257692,98213831,591118814,188873727,166776280,516581219,217760374,128050503,364013604",wilmington
8868627,2026-03-01,6,"657301513,206759479,135995610,305485174,137178445,157562617",wilmington
8868627,2025-10-01,3,"125056523,210124183,380821033",wilmington
8868627,2025-06-01,8,"47191307,573077663,403241568,665237076,120803942,465956360,164138825,32747468",wilmington
8868627,2026-02-01,3,"278861360,469061228,431594033",wilmington
8868627,2025-09-01,4,"474976404,357898647,202024522,121934980",wilmington
8868627,2026-01-01,4,"149161526,406981314,129896421,595746725",wilmington
8868627,2025-12-01,2,"576557282,530298630",wilmington
8868627,2025-08-01,6,"177872864,554641846,480707651,238463873,416835666,713244572",wilmington
8868627,2026-04-01,4,"39362031,142226461,333812567,215881822",wilmington
6013118,2026-03-01,2,"442238957,305605146",wilmington
6013118,2025-11-01,1,292896068,wilmington
6013118,2025-07-01,1,491934644,wilmington
6013118,2026-02-01,2,"373272395,204299321",wilmington
6013118,2025-10-01,4,"721031457,311628770,684106265,475682771",wilmington
6013118,2025-06-01,3,"697451415,384832711,235654409",wilmington
6013118,2026-05-01,2,"362661086,491481205",wilmington
6013118,2026-01-01,2,"17597810,408256606",wilmington
6013118,2025-09-01,1,147575641,wilmington
6013118,2026-04-01,5,"29165701,492325569,144689715,125766739,405566651",wilmington
6013118,2025-12-01,1,250439909,wilmington
6013118,2025-08-01,5,"25870017,209823391,73041638,219006865,29330265",wilmington
42355506,2025-07-01,3,"171663979,707984517,240275743",wilmington
42355506,2025-08-01,1,548756043,wilmington
42355506,2025-06-01,6,"382804267,347796890,269204883,573371585,581458346,598031661",wilmington
23668447,2026-03-01,3,"25626471,438905095,482630967",wilmington
23668447,2026-01-01,2,"350085038,20953854",wilmington
23668447,2025-11-01,4,"134088841,341742265,312305423,486256479",wilmington
23668447,2025-09-01,3,"296389202,267909620,668383636",wilmington
23668447,2025-07-01,9,"162369362,704531343,513209827,256270340,248034038,369104736,692989585,563837097,68826348",wilmington
23668447,2026-04-01,3,"20892658,329309708,430879544",wilmington
23668447,2026-02-01,1,394466576,wilmington
23668447,2025-12-01,4,"527716348,77282542,451869539,55715657",wilmington
23668447,2025-10-01,5,"294156501,132226159,677871537,241496260,31658788",wilmington
23668447,2025-08-01,5,"19322126,21959601,383207924,572022730,688688767",wilmington
23668447,2025-06-01,10,"133972275,430213759,89715198,84308894,658792311,513748593,396786603,20727895,77506793,570748765",wilmington
17791952,2026-03-01,4,"8983731,288407696,546717975,653034819",wilmington
17791952,2025-09-01,4,"294395511,107536674,120456136,228481159",wilmington
17791952,2025-07-01,4,"149304072,396982712,133422568,473078958",wilmington
17791952,2026-04-01,2,"341730875,176979349",wilmington
17791952,2026-02-01,3,"169338736,403984970,185570890",wilmington
17791952,2025-10-01,3,"95629296,687995371,182731067",wilmington
17791952,2025-08-01,4,"393201607,383215232,397496750,464936296",wilmington
17791952,2025-06-01,3,"696762746,540166035,456985094",wilmington
24065348,2026-03-01,1,480628505,wilmington
24065348,2025-09-01,2,"493254855,705578510",wilmington
24065348,2025-07-01,3,"160799509,45552867,438162497",wilmington
24065348,2026-04-01,5,"366485701,366485701,465246481,278554447,366485701",wilmington
24065348,2025-10-01,3,"123793869,366485701,723069217",wilmington
24065348,2025-08-01,3,"366485701,175544347,106037342",wilmington
24065348,2025-06-01,3,"580054103,391447869,658504450",wilmington
12294020,2025-07-01,1,77483621,wilmington
12294020,2026-01-01,1,581271499,wilmington
12294020,2026-04-01,1,148012461,wilmington
37523955,2025-10-01,2,"714109459,388564708",wilmington
37523955,2025-09-01,1,690450527,wilmington
37523955,2025-07-01,1,37346912,wilmington
23777991,2026-03-01,2,"218964646,750320222",wilmington
23777991,2025-09-01,1,71256229,wilmington
23777991,2025-07-01,3,"109071312,340694137,198439243",wilmington
23777991,2026-02-01,1,69343432,wilmington
23777991,2025-10-01,3,"461229402,160524404,29636664",wilmington
23777991,2025-08-01,3,"71827014,710663019,233828549",wilmington
23777991,2025-06-01,3,"404183294,451472959,89123775",wilmington
2506312,2025-07-01,2,"498596131,674235323",wilmington
2506312,2026-03-01,1,107845294,wilmington
2506312,2025-10-01,2,"88053278,174451223",wilmington
2506312,2025-06-01,2,"53843854,308585367",wilmington
2506312,2025-09-01,1,469811206,wilmington
2506312,2025-08-01,3,"118908168,657680434,148075921",wilmington
2506312,2026-04-01,1,87242083,wilmington
48094797,2026-05-01,5,"87134026,76992916,142655659,353132036,220106100",wilmington
48094797,2026-03-01,9,"233434674,415489792,400145642,525917600,216777808,64652710,394124601,195716109,407185520",wilmington
48094797,2026-01-01,6,"558915227,376789302,389167764,51602283,23246886,496373702",wilmington
48094797,2025-11-01,4,"91366520,16086453,406459220,537133327",wilmington
48094797,2025-09-01,4,"494035533,520824767,280764333,204829352",wilmington
48094797,2025-07-01,7,"97246772,44207531,427233658,256827566,390808318,238382304,707311673",wilmington
48094797,2026-04-01,6,"394595258,534740929,32542445,371832185,30610136,654634165",wilmington
48094797,2026-02-01,7,"411511138,743763124,29030059,589460070,274088227,70162999,180050271",wilmington
48094797,2025-12-01,1,164358963,wilmington
48094797,2025-10-01,7,"711005538,514344639,385121837,12554769,29172690,465374626,421029742",wilmington
48094797,2025-08-01,8,"270485896,123829572,116841045,117147245,183812354,160736450,9039269,300849503",wilmington
48094797,2025-06-01,10,"391667646,135926914,30602263,694302105,175577365,35251729,197396742,109501606,52042878,348203940",wilmington
12684015,2026-05-01,2,"520169974,188530163",wilmington
12684015,2026-04-01,4,"515657135,361605891,478664364,135308217",wilmington
12684015,2026-03-01,2,"11280492,487992223",wilmington
12684015,2025-11-01,2,"510662984,280017330",wilmington
12684015,2025-10-01,3,"691737987,299065522,560772563",wilmington
12684015,2025-09-01,2,"115079401,232250837",wilmington
12684015,2025-08-01,2,"708714178,244574725",wilmington
12684015,2025-07-01,1,397096076,wilmington
12684015,2025-06-01,2,"308724877,259216524",wilmington
21927007,2025-09-01,2,"651011048,79572080",wilmington
21927007,2025-07-01,6,"590074540,261960798,193040759,292728330,544300497,700798099",wilmington
21927007,2025-10-01,2,"185247888,17599814",wilmington
21927007,2025-08-01,7,"32702972,502033861,549771117,337830826,141416060,242331175,356399492",wilmington
21927007,2025-06-01,3,"242262877,439279991,496970440",wilmington
25007006,2026-05-01,1,155155362,wilmington
25007006,2026-03-01,1,731991864,wilmington
25007006,2026-01-01,1,651153115,wilmington
25007006,2025-07-01,1,694826543,wilmington
25007006,2025-06-01,3,"481050689,691838830,173027140",wilmington
25007006,2025-10-01,1,378366905,wilmington
25007006,2025-08-01,2,"1642478,388444549",wilmington
25007006,2026-04-01,1,122992506,wilmington
46464800,2026-03-01,3,"165112647,117945865,748685179",wilmington
46464800,2026-01-01,6,"143990525,283854368,269339744,254127935,119033811,7741185",wilmington
46464800,2025-11-01,1,398804046,wilmington
46464800,2025-09-01,4,"329631612,710965798,178986927,468949573",wilmington
46464800,2025-07-01,4,"475435774,166343278,210584211,86596707",wilmington
46464800,2026-02-01,2,"324718823,209065481",wilmington
46464800,2025-12-01,1,515576118,wilmington
46464800,2025-10-01,4,"117971905,25518764,56409481,442418632",wilmington
46464800,2025-08-01,7,"357834092,239516400,712342235,851843,85601109,368516573,586081314",wilmington
46464800,2025-06-01,3,"697902019,197054452,21448127",wilmington
21581566,2025-09-01,2,"385076070,135733536",wilmington
21581566,2025-07-01,3,"478305660,308128933,413903400",wilmington
21581566,2025-10-01,2,"45317300,720398030",wilmington
21581566,2025-08-01,2,"121308991,98629490",wilmington
21581566,2025-06-01,1,684903334,wilmington
22950939,2025-11-01,1,28804383,wilmington
22950939,2025-07-01,2,"106720904,55903365",wilmington
22950939,2026-05-01,1,228898449,wilmington
22950939,2025-10-01,1,505869459,wilmington
22950939,2025-06-01,2,"410504427,568982469",wilmington
44461668,2025-11-01,1,503240404,wilmington
44461668,2025-10-01,3,"265032442,545319946,176452815",wilmington
44461668,2025-09-01,1,531888479,wilmington
44461668,2025-08-01,1,198227244,wilmington
44461668,2025-07-01,3,"187686100,138168351,56476297",wilmington
44461668,2025-06-01,1,464418376,wilmington
47120841,2026-03-01,1,542141,wilmington
47120841,2026-01-01,1,230920770,wilmington
47120841,2025-11-01,3,"194690393,12510854,94998743",wilmington
47120841,2026-04-01,1,543632872,wilmington
47120841,2026-02-01,1,392680253,wilmington
47120841,2025-10-01,2,"563409577,166209285",wilmington
47120841,2025-08-01,1,684882969,wilmington
47120841,2025-06-01,1,162700072,wilmington
8368983,2025-10-01,1,21890928,wilmington
8368983,2025-07-01,2,"402209965,478510291",wilmington
8368983,2025-06-01,3,"351911402,448316447,31031836",wilmington
41536805,2025-10-01,2,"121710128,194758782",wilmington
41536805,2025-07-01,1,22055922,wilmington
41536805,2025-06-01,2,"559289809,451700599",wilmington
47491858,2025-10-01,1,61768878,wilmington
47491858,2025-06-01,2,"514506854,494825301",wilmington
38641300,2026-05-01,1,4181645,wilmington
38641300,2026-03-01,2,"440779954,157509380",wilmington
38641300,2026-01-01,1,351483343,wilmington
38641300,2025-09-01,5,"375752352,351483343,99147523,44711856,122985551",wilmington
38641300,2025-07-01,1,482101107,wilmington
38641300,2026-04-01,4,"509121291,123673124,533895283,757064822",wilmington
38641300,2025-12-01,1,719956130,wilmington
38641300,2025-10-01,3,"114407951,384949284,90406497",wilmington
38641300,2025-08-01,5,"193717057,711217442,271147925,7776409,450710947",wilmington
38641300,2025-06-01,5,"100304752,27861062,348286970,134004255,68446956",wilmington
13753743,2025-09-01,1,401398953,wilmington
13753743,2025-07-01,2,"698439759,696246425",wilmington
13753743,2026-04-01,1,86548078,wilmington
13753743,2025-12-01,1,110069509,wilmington
13753743,2025-10-01,2,"71848347,46976296",wilmington
13753743,2025-08-01,3,"699918170,493408349,266620743",wilmington
13753743,2025-06-01,5,"196900920,517425285,521960008,64643672,206523324",wilmington
45539852,2025-07-01,2,"67091527,700379583",wilmington
46409496,2026-05-01,5,"392033898,528259563,669256634,748537377,493723655",wilmington
46409496,2026-04-01,4,"133610237,480643926,279111922,676441158",wilmington
46409496,2026-01-01,1,726515281,wilmington
46409496,2025-12-01,5,"470727981,11026265,297882041,424870136,384301998",wilmington
46409496,2025-11-01,3,"416556579,189100106,477461275",wilmington
46409496,2025-10-01,2,"723508643,11266187",wilmington
46409496,2025-09-01,4,"662169642,718013925,338148598,709209957",wilmington
46409496,2025-08-01,7,"95780887,708945563,654363381,259332165,565343998,466906922,708383358",wilmington
46409496,2025-07-01,8,"173281023,341628073,153638438,95005331,673434151,702915193,375434263,26309372",wilmington
46409496,2025-06-01,2,"23004972,210015088",wilmington
13042106,2025-07-01,3,"699943098,192288189,412452690",wilmington
13042106,2025-06-01,4,"447973880,395944699,284770984,38014504",wilmington
13042106,2025-09-01,2,"136646033,488079158",wilmington
13042106,2025-08-01,4,"252912818,174948701,31472312,64177571",wilmington
28198352,2026-05-01,1,139067311,wilmington
28198352,2025-11-01,2,"389543707,373896650",wilmington
28198352,2025-07-01,1,387776128,wilmington
28198352,2026-03-01,1,62518793,wilmington
28198352,2025-08-01,1,138603003,wilmington
28198352,2026-04-01,1,490964010,wilmington
46640016,2026-05-01,2,"177405261,232154499",wilmington
46640016,2026-03-01,1,737842946,wilmington
46640016,2025-07-01,3,"285851259,195972729,706004136",wilmington
46640016,2025-09-01,1,349901202,wilmington
46640016,2025-11-01,4,"445668347,559557587,678647323,730112590",wilmington
46640016,2026-01-01,2,"293560985,228286584",wilmington
46640016,2026-04-01,2,"327745556,239858764",wilmington
46640016,2026-02-01,1,346604868,wilmington
46640016,2025-06-01,4,"522837564,108487567,700105619,107856935",wilmington
46640016,2025-10-01,2,"259800646,233955299",wilmington
46640016,2025-12-01,2,"443688952,274799269",wilmington
42915768,2025-06-01,1,56329814,wilmington
44353791,2025-07-01,2,"575951411,453154789",wilmington
44353791,2025-06-01,2,"14990299,146047750",wilmington
8280780,2026-03-01,1,435763997,wilmington
8280780,2025-09-01,2,"384262643,329139404",wilmington
8280780,2025-07-01,5,"8001279,27403230,706982727,98804633,706350013",wilmington
8280780,2025-12-01,1,682570868,wilmington
8280780,2025-10-01,5,"18021588,105266502,37630612,289080165,583881689",wilmington
8280780,2025-08-01,2,"368443793,4140562",wilmington
8280780,2025-06-01,6,"104484714,81328015,310737097,128023783,331127374,330302840",wilmington
34543675,2026-03-01,1,693294878,wilmington
34543675,2025-11-01,6,"85289982,312915585,473369786,452426491,335166079,703623904",wilmington
34543675,2025-09-01,7,"345809035,431773980,407091655,542900062,513731486,547409257,401845884",wilmington
34543675,2025-07-01,6,"560947708,350011946,698300421,526058185,391551419,587768525",wilmington
34543675,2026-01-01,5,"461130112,736667682,144613163,738886592,567770472",wilmington
34543675,2025-08-01,4,"545277239,699303041,390378739,714520970",wilmington
34543675,2025-06-01,9,"46624480,222540569,666353830,268660043,502146811,376684338,692666578,293530168,671753815",wilmington
34543675,2025-12-01,6,"395994764,667938719,37335168,724273825,244627407,674215071",wilmington
34543675,2025-10-01,6,"199304445,548981283,249252076,544099539,347269722,275090771",wilmington
34543675,2026-02-01,5,"364579271,741928747,441686990,559330562,341730875",wilmington
43731350,2026-03-01,3,"72870977,727695441,449963836",wilmington
43731350,2025-11-01,5,"278289699,715548192,495794397,443551484,386849292",wilmington
43731350,2025-09-01,1,495725349,wilmington
43731350,2025-07-01,7,"696770184,286203474,351576410,702879501,507958432,195599283,217615418",wilmington
43731350,2026-01-01,2,"717834626,63221358",wilmington
43731350,2026-04-01,4,"226400836,180656998,383822490,519154818",wilmington
43731350,2026-02-01,3,"742022103,295454978,36904102",wilmington
43731350,2025-12-01,3,"333151789,221760306,213186720",wilmington
43731350,2025-10-01,4,"409372180,229548503,408761378,174068136",wilmington
43731350,2025-08-01,5,"160092884,267011733,10746689,326279152,104411257",wilmington
43731350,2025-06-01,7,"373272395,548620862,694830253,546676089,566378738,413401733,345563445",wilmington
47099722,2026-03-01,3,"144349030,588213338,331387611",wilmington
47099722,2026-01-01,1,432516089,wilmington
47099722,2025-09-01,2,"434966423,397853113",wilmington
47099722,2025-07-01,2,"440341449,180692269",wilmington
47099722,2026-02-01,1,138834493,wilmington
47099722,2025-12-01,1,16345054,wilmington
47099722,2025-10-01,2,"48676245,298165425",wilmington
47099722,2025-08-01,2,"179843346,109534989",wilmington
47099722,2025-06-01,3,"518905766,67028509,58775176",wilmington
41594227,2025-07-01,1,703141982,wilmington
41594227,2025-06-01,3,"378911985,688562607,362941192",wilmington
41594227,2025-12-01,1,684283650,wilmington
41594227,2025-10-01,1,232521397,wilmington
41594227,2026-03-01,1,239858764,wilmington
